Nate Easley, 2743628, 2B|U
Adrian Rondon, 2167423, 2B|U
Matt Morgan, 2921517, C|U
Luis A. Garcia, 387511, OF|U
Matt Pushard, 29322009, P
Austin Charles, 29077588, 3B|U
Alfredo Duno, 29321924, C|U
Jordan Harrison, 2120704, P
Nazier Mule, 29075746, P
Emmanuel Marrero, 2921425, SS|U
Nick Rickles, 2226585, C|U
Travis Harrison, 1947844, OF|U
Daniel Susac, 28920022, C|U
Travis Honeyman, 29321950, OF|U
Tristan Archer, 2734573, P
Heriberto Ruelas, 1663442, P
Jesse Hodges, 2226604, 3B|U
Po-Yu Chen, 29321908, P
Christian Cerda, 28846848, C|U
Ben Troike, 3158075, SS|U
Levi Stoudt, 26911731, P
Omar Carrizales, 2171253, OF|U
Jhailyn Ortiz, 2221783, OF|U
Felix Paulino, 2824915, P
Matt McLain, 2942987, 2B|SS|U
Bryan Pall, 2837320, P
Diego Goris, 2167036, SS|U
Grae Kessinger, 3152109, SS|U
Moises Gomez, 26635149, P
Michael Rivera, 2837402, C|U
Caleb Farmer, 29085027, C|U
Hudson Potts, 2250609, 3B|U
Luis Villegas, 2826513, C|U
Anthony Solometo, 26911741, P
Vinny Siena, 2804509, 2B|U
Ranyelmy Mendoza, 2119343, OF|U
Hyun-jong Yang, 26622982, P
Tyler Alamo, 2921051, 1B|U
Zach Neal, 2118882, P
Luke Ritter, 3157901, 2B|U
Brock Selvidge, 26911801, P
Jay Gonzalez, 2823039, OF|U
Chase Johnson, 3156996, P
Miguel Jerez, 2823552, C|U
Quinn Mathews, 29295990, P
Aaron Leasher, 2837116, P
Nasim Nunez, 3152110, SS|U
Ben Wright, 2921091, P
Charles Mack, 2932896, 3B|U
Drew Dosch, 2167299, 3B|U
Joe Sclafani, 2166481, 3B|U
Jeren Kendall, 2835077, OF|U
Frank Duncan, 2592848, P
Montrell Marshall, 2915695, SS|U
Jose Baez, 29087645, SS|U
Edwin Mateo, 2829069, OF|U
Jordy Barley, 2910614, SS|U
Ben Guez, 1741049, OF|U
Tyler Warmoth, 2826559, P
Cameron Barstad, 2932271, C|U
Felnin Celesten, 29096048, SS|U
Baron Stuart, 29087589, P
Keaton Steele, 2921577, P
Barrett Loseke, 2932889, P
Quincy Hamilton, 28838276, OF|U
James Teague, 2915683, P
Andrew Russell, 2049585, P
Ike Buxton, 29295976, P
Dylan Unsworth, 2226788, P
Francisco Diaz, 2218319, C|U
Mike Salvatore, 3158364, P
Tommy McCollum, 29088724, P
Jonny Farmelo, 29153561, OF|U
Seth Nordlin, 2837298, P
Eduard Santos, 2171867, P
John Lujan, 1103378, P
Jared Solomon, 2837537, P
Zach Sullivan, 2797627, OF|U
Scott Schreiber, 2837482, 1B|U
Chris Ellis, 2167333, P
Jacob Heyward, 3107243, OF|U
Jansel Luis, 29321978, 2B|U
Nolan Clenney, 29086246, P
Angel Franco, 2048677, 2B|U
Mac Marshall, 3158534, P
Calvin Ziegler, 26911737, P
Mason Hickman, 29085158, P
Joel Diaz, 26912466, P
Brett Daniels, 2932676, P
Jalen Miller, 2447482, 2B|U
Keegan Yuhl, 2734154, P
Yasiel Balaguert, 2050879, 1B|U
Sharlon Schoop, 2170680, SS|U
Christian Charle, 29089618, P
Blake Tiberi, 2766205, 3B|U
Ryan Cook, 2822092, P
Gustavo Armas, 3095686, P
Sam Bachman, 26719581, P
Corey Black, 2040762, P
Micah Ottenbreit, 29075740, P
Casey Soltis, 2167458, OF|U
Alexander Ramirez, 26635159, OF|U
Kevin Medrano, 2120089, 2B|U
Keinner Pina, 2825108, C|U
Ben Ramirez, 2837370, SS|U
C.J. McElroy, 2044904, OF|U
Leo Heras, 2114139, OF|U
Nelson Gonzalez, 2170998, P
Jack Hurley, 29295917, OF|U
Jorge Burgos, 29085022, OF|U
Christopher De La Cruz, 2931270, OF|U
Juan Guerrero, 29077649, OF|U
Chad Girodo, 2216807, P
Max Wagner, 29075739, 3B|U
Parker Bates, 29083997, OF|U
Vince Arobio, 2836548, P
Kameron Misner, 3117936, OF|U
Scott Weathersby, 2797796, P
Bo Way, 2171289, OF|U
PJ Poulin, 2933027, P
Derek Jenkins, 2920935, OF|U
John Stilson, 2043265, P
Darryl Collins, 26913034, OF|U
Eudy Pina, 2121016, OF|U
Ronald Bueno, 2171389, 2B|U
Mike Nikorak, 2211245, P
Logan Davidson, 3117929, 1B|U
Jeff Kinley, 2921558, P
Isaac Collins, 3158249, 2B|U
Reagan Todd, 28837130, P
Brad Schreiber, 2122258, P
Chris Givin, 28842422, 2B|U
Jacob Gonzalez, 2836927, 3B|U
Jose Fermin, 2803767, 2B|U
Ronny Henriquez, 26615402, P
Brad Allen, 2804218, P
Derek Miller, 2804018, OF|U
Jeremy Celedonio, 29086100, OF|U
Brady Anderson, 2821231, P
Jeff Glenn, 1803543, C|U
Laz Rivera, 2837401, SS|U
Miles Gordon, 2915694, OF|U
Daniel Gonzalez, 2915586, P
Jimmy Joyce, 29295986, P
Jeff Boehm, 2227125, 2B|U
Pat DeMarco, 2836801, OF|U
Leonardo Pestana, 29084159, P
Francisco Del Valle, 28842604, OF|U
Mike Kaelin, 3093640, P
Carson Roccaforte, 29295916, OF|U
Wendolyn Bautista, 2804234, P
Billy Lescher, 2837126, P
Conor Fisk, 2921502, P
Drew Turbin, 2226886, 2B|U
Connor Hoover, 2837006, 2B|U
Andrew Thurman, 2066808, P
Calvin Coker, 2932643, P
Tyler Jay, 2184353, P
Trey Lipscomb, 29075779, 3B|U
Kyle Datres, 2932678, 3B|U
Michael Hernandez, 2921608, C|U
Nathan Lavender, 28842449, P
Paul Witt, 28843189, SS|U
Ben Leeper, 28837046, P
Eudy Ramos, 2910608, 3B|U
Wenceel Perez, 2829397, 2B|U
James Meeker, 29084416, P
Keshawn Ogans, 29086258, SS|U
Kevin Comer, 2822060, P
Cedric Hunter, 1208770, OF|U
Alan Mejia, 29086557, OF|U
Enmanuel De Jesus, 2822254, P
Adam Walton, 2915812, 3B|U
Luis Curbelo, 3097073, SS|U
Troy Watson, 2933189, P
Je'Von Ward, 2837653, OF|U
Austin Murr, 29085286, OF|U
Ray-Patrick Didder, 2739960, SS|U
A.J. Vanegas, 2228220, P
Nick Torres, 2170717, OF|U
Myles Smith, 2228217, P
Brayan Buelvas, 3166986, OF|U
Brayden Taylor, 29155730, 3B|U
Camden Minacci, 29321987, P
Jorgan Cavanerio, 2821936, P
Kervin Castro, 2821924, P
Bryce Conley, 2836731, P
Zeke White, 2211803, OF|U
Troy Schreffler, 29090116, OF|U
Edgar Escobar, 29085026, P
Christopher Torres, 2756673, SS|U
Luke Wakamatsu, 2226660, SS|U
Kirk McCarty, 2837194, P
Eric Hanhold, 2986555, P
Matt Tenuta, 3083969, P
Bruce Yari, 3107315, 1B|U
Taylor Floyd, 29084413, P
Greg Nappo, 2117126, P
Joe McCarthy, 2228493, OF|U
Patrick Leonard, 2121871, 1B|U
Chad Donato, 3094748, P
Enrique Jimenez, 29321955, C|U
Seth Keener, 29321959, P
Barret Loux, 1840205, P
Dylan Thompson, 2211750, P
Kevin Smith, 2933111, P
Ryan Casteel, 2117266, 1B|U
Juan Carela, 29077650, P
Kai Wynyard, 28843229, P
Daniel Castro, 2119058, SS|U
Joe Donovan, 2836820, C|U
Lucas Erceg, 2447488, P
JJ Schwarz, 29086102, C|U
Nigel Belgrave, 29321890, P
Ryan Burrowes, 29077680, SS|U
Nikau Pouaka-Grego, 29077673, 2B|U
Luis Guanipa, 29321941, OF|U
Joe Hudson, 2121200, C|U
Juan Benitez, 2699268, P
Jeremy Rivas, 26913010, SS|U
Jace Avina, 28847201, OF|U
Jacob Wilson, 29153544, SS|U
John Omahen, 2170033, P
Jose Bermudez, 2821541, OF|U
Anthony Misiewicz, 2915885, P
Jake Bloss, 29321893, P
Andro Cutura, 3158009, P
Lazaro Armenteros, 2804027, OF|U
Cristofer Torin, 29090986, SS|U
Ross Adolph, 2932587, OF|U
Blake Perry, 2226905, P
Adrian Pinto, 28846862, 2B|U
Frankie Tostado, 2837608, OF|U
Carlos Arroyo, 2794806, OF|U
Brendan White, 28838955, P
Ryan Haug, 3101956, C|U
Brady Feigl, 2167326, P
Sal Stewart, 29075767, 3B|U
Carlos Cortes, 2932653, OF|U
Cooper Pratt, 29322008, SS|U
Juan Nunez, 29321997, P
Arturo Michelena, 2824422, 2B|U
Jose Almonte, 2121515, OF|U
Jonny Homza, 2837005, 3B|U
Oscar Gonzalez, 2930870, C|U
Misael Urbina, 3152054, OF|U
Jordan Viars, 26911702, OF|U
Jose Oyervidez, 1099043, P
Alvaro Rubalcaba, 3107129, 2B|U
Tyler Schweitzer, 29075783, P
Tyler Erwin, 3101477, P
Trey McLoughlin, 29084555, P
Brendon Sanger, 2920332, OF|U
Dalton Roach, 29077090, P
Jack Blomgren, 26615357, SS|U
Reivaj Garcia, 3077705, 2B|U
Jose Rodriguez, 29077646, OF|U
Daniel Suero, 2228501, OF|U
Wilfredo Flores, 28846883, OF|U
Danny De Andrade, 26643927, SS|U
Moises Ballesteros, 28837122, C|U
Mike Reeves, 2171830, C|U
Wes Kath, 26911680, 3B|U
A.J. Lee, 28838278, SS|U
Carlos Gonzalez, 2171871, P
Javier Sanoja, 29086431, OF|U
Griffin Conine, 2931920, OF|U
Philip Clarke, 26635142, C|U
Austin Adams, 1936043, P
Levi Michael, 1894645, 2B|U
Silfredo Garcia, 2216697, P
Jake Reed, 2171334, P
Alex Dunlap, 2836829, C|U
Ian Sagdal, 2750020, 2B|U
Jared Jones, 26615394, P
Mattingly Romanin, 2734156, 2B|U
Cameron Varga, 2170122, P
Corey Rosier, 26911710, OF|U
Eric Filia, 2756825, OF|U
Brayan Perez, 26635157, P
Jakson Reetz, 2167503, C|U
Alec Barger, 2932606, P
Jose Cruz, 29033789, P
Ryan Newell, 2824654, P
Zack Leban, 2932873, P
Andrew Marrero, 29092497, P
Sam Selman, 2053481, P
Natanael Delgado, 2228463, OF|U
Jason Lopez, 2823927, C|U
Jon Kemmer, 2215847, OF|U
Hoby Milner, 2504136, P
Irving Wilson, 2826645, C|U
Jefrey De Los Santos, 28846851, SS|U
Jack Dreyer, 29086774, P
Felix Negueis, 29084371, OF|U
Max Rajcic, 29075738, P
Chris Wright, 28838092, P
Michael Strentz, 2218077, C|U
Alex Royalty, 2933068, P
Jonathan Cluff, 3158358, OF|U
Andrew Morales, 2824513, P
Cody Morissette, 26911673, 2B|U
Hector Rodriguez, 29077615, OF|U
Blake Taylor, 3151553, P
Evan Elliott, 28846905, P
Chase McDonald, 2803409, 1B|U
Pat Monteverde, 29106579, P
Tanner Tully, 3095080, P
Ben Verlander, 2118878, OF|U
Aaron Schnurbusch, 2778500, OF|U
Zach Watson, 26615383, OF|U
Carter Baumler, 26615412, P
Brenden Webb, 1957195, OF|U
Zack Phillips, 28851015, P
Jake Sommers, 26635166, P
Patricio Aquino, 29321882, P
Chad Castillo, 29088698, 1B|U
Tyler Mark, 3107242, P
Cristian Hernandez, 29088701, P
Blake Taylor, 2066817, P
Esney Chacon, 2829312, OF|U
Joe Cronin, 3101464, SS|U
Jorel Ortega, 29084158, 2B|U
Julio Frias, 2822798, P
James Beard, 26615376, OF|U
R.J. Dabovich, 2932673, P
Carlos Machado, 2824016, OF|U
Randy De Jesus, 29077676, OF|U
Michael Horrell, 28839451, P
Daniel Tillman, 1937338, P
Jake Palomaki, 2932992, 2B|U
Tristan Stivors, 29089080, P
Hill Alexander, 28838270, OF|U
Gabriel Mejia, 2211772, OF|U
Chris Nunn, 2122296, P
Franklin Guzman, 2227896, OF|U
Jordi Martinez, 2931994, P
Cesar Izturis Jr., 3101478, 2B|U
Osvaldo Duarte, 2804919, SS|U
Willy Fanas, 29077683, OF|U
Luis Pena, 2824975, P
Nick Northcut, 26615342, 3B|U
Reynaldo Rodriguez, 1813383, C|U
Eric Marinez, 2824081, 3B|U
Hyun-Seok Jang, 29321952, P
Glenn Santiago, 29091622, SS|U
Ben Joyce, 29075473, P
Ronny Sanchez, 29088706, 3B|U
James Buckelew, 2228472, P
TJ Rumfield, 29084396, 3B|U
Randolph Oduber, 1954848, OF|U
Forrestt Allday, 2169890, OF|U
Jean Cabrera, 29077623, P
Brett Austin, 2171311, C|U
D.J. Baxendale, 2059472, P
Ricardo Cespedes, 2507904, OF|U
Joshua Torres, 2921562, P
Michael Gomez, 28838275, P
Jackson Humphries, 29295956, P
Simon Muzziotti, 2824616, OF|U
Ryan Court, 2046772, 1B|U
Walker Martin, 29295913, SS|U
Nathan Burns, 28838881, P
Jeremy Rhoades, 3085231, P
Leosdany Molina, 28838047, SS|U
Ross Carver, 29077349, P
Ryan Mason, 2921006, P
Jake Fishman, 26635147, P
Kevin Ereu, 29321925, SS|U
Herlis Rodriguez, 2825505, OF|U
Jaden Rudd, 29085757, OF|U
Wilson Soriano, 2171412, OF|U
Ivan Armstrong, 28841189, P
Deiner Lopez, 2227063, 2B|U
K.J. Woods, 2121471, 1B|U
Alex Clemmey, 29295954, P
Andriel Lantigua, 29091134, C|U
Tyler Callihan, 3175014, 2B|U
Blake Allemand, 2821165, SS|U
Jose Salvador, 26615446, P
Arturo Rodriguez, 2223634, C|U
Jonah Cox, 29321911, OF|U
Mitch Horacek, 2226385, P
Franklin Rollin, 2794807, 2B|U
Silento Sayles, 2171294, OF|U
Osiel Rodriguez, 29087626, P
Avain Rachal, 2171853, 1B|U
Manuel Geraldo, 3103213, SS|U
Brady Allen, 28841533, OF|U
Jake Thompson, 2837599, P
Brandon Van Horn, 3107684, SS|U
Trystan Vrieling, 29075781, P
Christian Johnson, 28846855, OF|U
Tyson Perez, 2170015, P
Zane Evans, 2169015, C|U
Ahbram Liendo, 29086758, 2B|U
Tommy Layne, 1734604, P
Cito Culver, 1757982, SS|U
Jack Dashwood, 29090129, P
Richelson Pena, 2743633, P
Tyler Webb, 3157922, SS|U
Luis Sanchez, 29092516, SS|U
Brallan Perez, 2226581, SS|U
Jared James, 2823528, OF|U
J.C. Rodriguez, 2774626, 2B|U
Caleb Hamilton, 3093641, C|U
Peyton Pallette, 29075752, P
Austin Bergner, 29084368, P
Kellin Deglan, 1757992, C|U
Ofreidy Gomez, 3156918, P
Luis Mateo, 2053479, P
Chris Rowley, 2731208, P
Mike Miller, 2121060, SS|U
Reiss Knehr, 2932855, P
Pedro Martinez, 3158362, 2B|U
Tanner Allen, 2836534, OF|U
Garrett Mattlage, 2169619, SS|U
Erik Manoah, 28841683, P
Curtis Taylor, 2826172, P
Daniel Bies, 2932280, P
Jose Gomez, 2227774, 2B|U
Johnny Adams, 2836520, SS|U
Mike Wallace, 3107898, P
Marcos Brito, 2828974, SS|U
Luis Ledo, 2823822, P
Logan Henderson, 29075729, P
Jordan Weems, 2826581, P
Eric Aguilera, 2171049, 1B|U
Ty Floyd, 29155735, P
Scott Boches, 2836618, P
Corey Walter, 2226130, P
Jeremiah Jackson, 2931972, 3B|U
Liam Spence, 29091451, SS|U
Keith Couch, 2119060, P
Jaime Pedroza, 1740987, 2B|U
J.D. Mundy, 26762077, 1B|U
Adam Lopez, 2169650, P
Tayden Hall, 29088723, C|U
Tanner Nishioka, 2837296, 2B|U
Frank Del Valle, 2121097, P
Giovanny Alfonzo, 2797622, 2B|U
Griffin Cheney, 29087227, SS|U
Ben Brown, 29033787, P
Ed Howard, 26615343, SS|U
Jhonatan German, 3157716, P
Carlos Garcia, 28838274, P
David Armendariz, 2171337, OF|U
Lucas Herbert, 2921559, C|U
Kaleb Fleck, 2049827, P
Tyler Kolek, 2135242, P
Cody Roberts, 2837407, C|U
Cody Orr, 28840219, OF|U
Rubi Silva, 1957209, OF|U
Kyle Johnston, 2837050, P
Logan Wagner, 29075727, 3B|U
Nolan Sanburn, 2044510, P
Chris Hoo, 2227746, C|U
Evan Skoug, 2837514, C|U
Cayden Wallace, 29075502, 3B|U
Manny Rodriguez, 2933059, SS|U
Michael Tinsley, 2921540, C|U
Austin Byler, 2915697, 1B|U
Kevin Kendall, 29084142, SS|U
Mauricio Ramos, 2226046, 3B|U
Lazaro Benitez, 28846843, OF|U
Kevin McGonigle, 29155734, SS|U
Adam Serwinowski, 29295970, P
Morgan McCullough, 29084393, SS|U
Eli Lingos, 3158105, P
Logan Rinehart, 26615459, P
Seth Harrison, 2223949, OF|U
Jeff Malm, 1959092, 1B|U
Chase Cohen, 2932642, P
Kevin Kopps, 26911784, P
Jon Keller, 2169273, P
Sergio Campana, 28846845, OF|U
Tony Blanco, 29321892, 1B|U
Mahki Backstrom, 26615324, 1B|U
Travis MacGregor, 26615432, P
Cole Roederer, 2932039, OF|U
Cody Buckel, 1956930, P
Hunter Schryver, 2837483, P
Stephen Wickens, 2121137, SS|U
Nick Basto, 2171834, 3B|U
Morgan Lofstrom, 3096078, C|U
Joey Roach, 3158500, C|U
Dominic Abbadessa, 3158036, OF|U
Austin Wright, 2118735, P
Shay Whitcomb, 26911682, SS|U
Jacson McGowan, 2932929, 1B|U
Ryan Jensen, 3117927, P
Rougned Jose Odor, 2921888, 2B|U
Trevor Werner, 29322047, 3B|U
Ivan Pineyro, 2763377, P
Nathan Webb, 26861464, P
Julian Leon, 2167337, C|U
Zack Zehner, 2740136, OF|U
Tobias Myers, 2910628, P
Ben Hecht, 2836976, P
Luken Baker, 2931896, U
Case Williams, 26615418, P
Yiddi Cappe, 26643920, 2B|U
Shane Mardirosian, 2170089, 2B|U
Ismael Munguia, 2824593, OF|U
Jair Camargo, 2821793, C|U
Thomas Harrington, 29075777, P
Justin Toerner, 3103670, OF|U
Logan Hill, 2915689, OF|U
JD Hammer, 2912225, P
Parker Curry, 2822207, P
Wilderd Patino, 26615368, OF|U
Jonathan Stiever, 2933124, P
Jordan Guerrero, 2217334, P
Wade Kirkland, 2170514, 2B|U
Angel Chivilli, 29290962, P
Rehiner Cordova, 2803300, 3B|U
Steven Sensley, 2837499, 1B|U
Luke Dykstra, 2447483, 2B|U
Logan Ratledge, 2769145, SS|U
Fabian Lopez, 29321976, SS|U
Michael Wagner, 2226044, P
Zack Plunkett, 28839452, P
Brendon Davis, 2227220, OF|U
Karch Kowalczyk, 2823729, P
Casey Coleman, 1732408, P
Charlie Shirek, 2027405, P
Rodrigo Benoit, 3094353, P
Ryan Metzler, 3101500, 3B|U
Manny Jefferson, 2915810, 2B|U
Damien Magnifico, 2210104, P
Zach Brzykcy, 29077691, P
Carlos Hernandez, 1806123, P
Gavin LaValley, 2167348, 3B|U
Alex Winkelman, 3103461, P
Jose Duarte, 2171390, C|U
Michael Miller, 2228084, C|U
James Dykstra, 2739978, P
Myles Naylor, 29153566, SS|U
Gunner Mayer, 26911807, P
Michael Russell, 2782923, SS|U
Hayden Birdsong, 29295924, P
Tyler Fitzgerald, 3158557, OF|U
Jared Johnson, 26911749, P
Jason Urquidez, 1741022, P
Aaron Whitefield, 2826613, OF|U
Tyler Samaniego, 29085131, P
Rainy Lara, 2226783, P
Gerson Montilla, 2118829, 2B|U
Michael De Leon, 2121232, SS|U
Cristhian Vaquero, 28839803, OF|U
Jack Sundberg, 2921532, OF|U
Lincoln Henzman, 2836982, P
Gabriel Rodriguez, 2837421, 3B|U
Chase Meidroth, 29090728, 3B|U
Mason Fluharty, 29295991, P
Robert Neustrom, 2932972, OF|U
Kevin Matthews, 1894648, P
Jose Carlos Urena, 2228198, OF|U
Sean Godfrey, 2169883, OF|U
Hunter Feduccia, 2932726, C|U
Kaleo Johnson, 3108844, 3B|U
Fernando Kelli, 2823664, OF|U
Brett Ash, 2780090, P
Mitch Nay, 2114651, 3B|U
Josh Whitaker, 1808026, OF|U
Jose Torres, 26911684, SS|U
Mason Albright, 26911789, P
Cole Phillips, 29075507, P
Joe Filomeno, 2227795, P
Zac Houston, 3083188, P
Jose Izarra, 29089076, SS|U
Andrew Magno, 29085444, P
William English, 2932718, P
Brock Lundquist, 2837148, OF|U
Tate Matheny, 2739962, OF|U
Michael Burgess, 1599600, OF|U
Cale Coshow, 2740133, P
Cole Daily, 29089056, SS|U
Matt Solter, 2826011, P
Evan Kruczynski, 2837098, P
Chad McClanahan, 3095398, 3B|U
Jesus Lara, 29089455, SS|U
Santiago Nessy, 2044549, C|U
Brooks Lee, 28920011, SS|U
Kumar Rocker, 28920004, P
Dylan Bice, 29078779, P
Grant Williams, 2933197, 2B|U
Seth Elledge, 2836839, P
Kody Eaves, 2171052, 2B|U
Jordan Cowan, 2788553, 2B|U
Will Frizzell, 29075793, 1B|U
Michael Jensen, 2169800, P
Edwin Figuera, 2822702, SS|U
Mitchell Kilkenny, 2931979, P
Nolan McLean, 29295981, P
Trey Cabbage, 3103463, OF|U
Dayan Frias, 28840641, 3B|U
Tristan Garnett, 29084389, P
Christian Chamberlain, 29088721, P
Agustin Ramirez, 29085042, C|U
Matt Walker, 2915893, P
Bobby Bundy, 1971218, P
Evan Sisk, 2933104, P
Grant Koch, 2932857, C|U
Emilker Guzman, 2835966, P
Ryan Watson, 29080198, P
Austin Schulfer, 2933088, P
Joey Estes, 26911729, P
Luis Guerrero, 29085756, OF|U
Danny Hayes, 2170288, 1B|U
Carlos Ramirez, 1741386, C|U
Steve Bean, 2114645, C|U
Jordan Procyshen, 2624305, C|U
LeDarious Clark, 3094734, OF|U
Tim Remes, 2800868, C|U
Cristian Gonzalez, 26913007, SS|U
Angel Aponte, 2828959, OF|U
Zach Rutherford, 2837449, SS|U
Pedro Vasquez, 3152902, P
Seth Gray, 3158010, 3B|U
Drew Rom, 2933064, P
Jeff Bain, 2836561, P
Nate Pearson, 2838064, P
Luis Baez, 2930766, OF|U
Roberto Gomez, 2663268, P
Jarrett Grube, 1927275, P
Zach Jarrett, 2837036, OF|U
Gene Escat, 2169990, P
James Nelson, 2768552, 3B|U
Logan Boyd, 2915533, P
Drew Thorpe, 29075532, P
Chase Shugart, 2933099, P
Jonathan Martinez, 2743625, P
Tommy Mace, 2837152, P
Joe Shaw, 2825899, P
Cole Schoenwetter, 29322020, P
Ryan Sherriff, 2699273, P
Jesus Pirela, 2169916, P
Josh Morgan, 2167344, C|U
Garrett Farmer, 28838068, P
Teddy Stankiewicz, 2066812, P
Armando Cruz, 26643915, SS|U
Stephen Ridings, 26724489, P
Reed Harper, 2804212, 2B|U
Miguel Aparicio, 2821262, OF|U
Wes Rogers, 2734422, OF|U
Nash Walters, 28838072, P
Jeffrey Baez, 2794796, OF|U
Wesley Jones, 2227776, 2B|U
Jesse Medrano, 2837215, 3B|U
Hunter Bigge, 29084388, P
Matt Whitehouse, 2783332, P
Will Kincanon, 2837077, P
Matt Winn, 2217337, C|U
Austin Kubitza, 2167474, P
David MacKinnon, 3103668, 1B|U
Jake McSteen, 28842393, P
Kale Emshoff, 27022496, C|U
Jose Martinez, 1603031, SS|U
Gabe Speier, 2826050, P
Alejandro Osuna, 28843020, OF|U
Taylor Sparks, 2169691, 3B|U
J.J. D'Orazio, 29321922, C|U
Jose Ferrer, 29036770, P
Matt Hearn, 3103547, OF|U
Dalton Stambaugh, 29084571, P
Ian Strom, 2791375, OF|U
Jake Boone, 2836629, SS|U
Jhonleider Salinas, 3096092, P
Gareth Morgan, 2167508, OF|U
Denny Roman, 28842427, P
Chris Okey, 2447474, C|U
Steven Klimek, 2918656, P
Durbin Feltman, 2932730, P
Ben Hernandez, 26615420, P
Miller Hogan, 2837000, P
Johan Belisario, 2170275, P
Rob Zastryzny, 2066809, P
Deacon Liput, 2837134, SS|U
Miguel Diaz, 2167352, P
Morgan McSweeney, 28838886, P
Jensen Elliott, 29085025, P
Kendry Rojas, 29322014, P
Cole Bartlett, 2836575, P
Michael Papierski, 2837321, C|U
Christopher Bec, 2932275, C|U
Grant Sides, 2171340, P
Robert Tyler, 2826336, P
Tyler Moore, 2915591, 1B|U
Bradley Malm, 29086404, 3B|U
Ethan Hankins, 2931961, P
Narciso Crook, 2171170, OF|U
George Wolkow, 29322050, OF|U
Patrick Winkel, 29087591, C|U
Jeremy Kehrt, 2118870, P
Zach Willeman, 2837685, P
Adam Hall, 2836953, OF|U
Leonel Valera, 2826398, SS|U
Dane Acker, 29077340, P
Maxwell Romero, 29086295, C|U
Wes Clarke, 29085459, 1B|U
Luis Vazquez, 2837633, SS|U
Luis Mieses, 2829077, OF|U
Bryce Johnson, 2837044, OF|U
Cody Winiarski, 2114419, P
Josh Bissonette, 28840672, 2B|U
Brian Marconi, 28838025, P
Wade Wass, 2218078, C|U
Domingo Gonzalez, 29085031, P
Colin Davis, 28843015, OF|U
Francisco Hernandez, 2856672, 3B|U
Kevin Franklin, 2066832, 3B|U
Loidel Chapelli, 29077658, 2B|U
Cadyn Grenier, 2931955, SS|U
Packy Naughton, 2837281, P
Jack Weisenburger, 26911776, P
Juan Perez, 2119621, 2B|U
Dylan Hall, 29091132, P
Alex Klonowski, 2823714, P
Jose Medina, 2227216, OF|U
Diego Mosquera, 29086405, SS|U
Eduardo Salazar, 2830137, P
Carson Palmquist, 29075500, P
Slade Smith, 2121500, P
Matt Jones, 2227218, OF|U
Mitch Hansen, 2507199, OF|U
Casey Anderson, 29321880, P
Norberto Obeso, 3103837, OF|U
Chad Stevens, 2837561, 3B|U
Manuel Melendez, 2804239, OF|U
Jack Snyder, 28846866, P
Matheu Nelson, 26719717, C|U
T.J. White, 29075775, 1B|U
Ivan Castillo, 2171382, 3B|U
Bradley Blalock, 26911757, P
Adrian Hernandez, 26616950, OF|U
Luis Liberato, 2226053, OF|U
Brian Miller, 2837234, OF|U
Dalton Shuffield, 29085631, SS|U
Austin Hendrick, 3175185, OF|U
Matt Kennelly, 1663603, C|U
Casey Gillaspie, 2135251, 1B|U
McKinley Moore, 26911805, P
David Gonzalez, 1962834, 2B|U
Pedro Ramirez, 28842610, 2B|U
Evan Mitchell, 2171703, P
Tyler Selesky, 2804031, 3B|U
Austin House, 2120054, P
Jonah Arenado, 2227779, 3B|U
Ben Bracewell, 2756824, P
Spencer Mraz, 28838070, P
Yoeilin Cespedes, 29321907, SS|U
Kenni Gomez, 29077652, OF|U
Jerry Downs, 2915912, OF|U
Austin Orewiler, 2794798, P
Derek West, 29084533, P
Dario Laverde, 29321971, C|U
Jairo Lopez, 3152057, P
Kirby Snead, 3101479, P
Layant Tapia, 29090135, SS|U
Tristan Peters, 29077350, OF|U
Colson Montgomery, 26719651, SS|U
Ray Gaither, 29330466, P
Buck Britton, 1806043, 2B|U
Kungkuan Giljegiljaw, 2777675, C|U
Buddy Borden, 2803671, P
Yorlis Rodriguez, 28841194, 3B|U
Chuck Taylor, 2120151, OF|U
Yoan Aybar, 2821373, P
Duanel Jones, 2048694, 3B|U
William Ouellette, 2824820, P
Chad Christensen, 2171607, 1B|U
Michael Roth, 2044116, P
Camden Duzenack, 2836833, SS|U
Grant Fink, 2121914, 3B|U
Leandro Pineda, 28842739, OF|U
Austin Love, 26911813, P
Andy Garriola, 29088722, OF|U
Nathan Rodriguez, 3094354, C|U
Thomas Milone, 2121909, OF|U
Benjamin Cowles, 28839851, SS|U
Yhoxian Medina, 2121149, SS|U
Jordan Geber, 29091128, P
Carlos Perez, 3157275, C|U
Alex Holderbach, 2932821, C|U
T.J. Bennett, 2821527, 3B|U
Brett Wellman, 2226848, C|U
Zach Muckenhirn, 3097034, P
Colby Fitch, 2836873, C|U
Nate Tenbrink, 2048689, 3B|U
Justin Bullock, 2836667, P
Micah Gibbs, 1952346, C|U
John Rhodes, 26911717, OF|U
Sean Mooney, 29075768, P
Clayton McGinness, 28838885, P
Taylor Davis, 2121070, C|U
Luis Alejandro Basabe, 2507345, 2B|U
Cam Alldred, 28837074, P
Luis Lopez, 3108232, SS|U
Arturo Guerrero, 28843211, OF|U
Brendan McCurry, 2215848, P
Wes Wilson, 2120729, C|U
Taylor Grover, 2740128, P
Geno Encina, 2804927, P
