Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
Luis Vargas,ATL,0.0482,0.0712,0.04,6.10767,0.2464,0.1604,0,0,1,4.643,1.15,0.7183,0.67863,0.189778,0.5166,,0.054,0.6658,5.9922,4.6494,1.28881,1.708,0.143399,0.111264,0.0321343913674355,0.282389,1.6666,0.2985,0.676917,0.387256,,6.10235,-0.000139139,-0.00066958,999,,,,sa3009592
Justin Lange,NYY,0.0476,0.0738,0.0507,5.79906,0.1754,0.1754,0,0,1,4.682,1.0397,0.685,0.64434,0.175889,0.6596,,0.0601,0.7968,7.1712,5.9364,1.208,1.583,0.170184,0.14088,0.029303714632988,0.262398,1.6993,0.288938,0.698046,0.400032,,6.1071,-0.000139139,-0.00066958,999,,,,sa3014517
Payton Martin,LAD,0.0473,0.0734,0.0453,5.99229,0.2018,0.1698,0,0,1,4.65,1.1438,0.7082,0.66581,0.181333,0.5579,,0.046,0.657,5.913,5.0211,1.17763,1.632,0.14129,0.119978,0.0213118270039558,0.282692,1.7017,0.300043,0.686198,0.431928,,6.11007,-0.000139139,-0.00066958,999,,,,sa3020869
Drew Gray,CHC,0.0419,0.0798,0.0502,5.8257,0.1754,0.1754,0,0,1,4.708,1.0779,0.6901,0.6473,0.156444,0.688,,0.0544,0.7012,6.3108,6.192,1.01919,1.408,0.148938,0.146134,0.00280372798442841,0.271813,1.7659,0.296483,0.695465,0.422639,,6.11362,-0.000139139,-0.00066958,999,,,,sa3017964
Sandro Bargallo,MIA,0.0399,0.0813,0.048,5.88249,0.1919,0.1719,0,0,1,4.798,1.1153,0.7013,0.65361,0.126778,0.7704,,0.053,0.6292,5.6628,6.9336,0.816719,1.141,0.131138,0.160567,-0.0294289439916611,0.280607,1.8857,0.307126,0.693357,0.491479,,6.11495,-0.000139139,-0.00066958,999,,,,sa3009639
Luis Rijo,,0.0412,0.0802,0.0451,6.04431,0.1895,0.1725,0,0,1,4.626,1.158,0.7126,0.67159,0.182667,0.5104,,0.0509,0.5979,5.3811,4.5936,1.17143,1.644,0.129248,0.110333,0.0189148262143135,0.284892,1.6684,0.296983,0.676593,0.405991,,6.11781,-0.000139139,-0.00066958,999,,,,sa916950
Patricio Aquino,MIL,0.0409,0.0804,0.0474,5.9076,0.1928,0.1718,0,0,1,4.636,1.1263,0.6991,0.6564,0.177,0.546,,0.0576,0.6241,5.6169,4.914,1.14304,1.593,0.13462,0.117774,0.0168464258313179,0.279313,1.6723,0.293783,0.683187,0.431805,,6.11864,-0.000139139,-0.00066958,999,,,,sa3016510
Yorman Gomez,CLE,0.0402,0.0808,0.0467,5.92839,0.1977,0.1707,0,0,1,4.648,1.1413,0.7031,0.65871,0.168667,0.5583,,0.0527,0.5808,5.2272,5.0247,1.0403,1.518,0.124957,0.120116,0.00484078377485275,0.28271,1.6996,0.295855,0.680917,0.45211,,6.11911,-0.000139139,-0.00066958,999,,,,sa3015931
McCade Brown,COL,0.0361,0.0858,0.0378,6.46803,0.1754,0.1754,0,0,1,4.64,1.2268,0.7602,0.71867,0.194333,0.4857,,0.0468,0.6294,5.6646,4.3713,1.29586,1.749,0.135647,0.104677,0.0309698209166527,0.298673,1.7125,0.314415,0.66112,0.424965,,6.12007,-0.000139139,-0.00066958,999,,,,sa3017812
Juan Nuñez,BAL,0.0437,0.0762,0.0463,5.80977,0.2323,0.1633,0,0,1,4.63,1.0792,0.6861,0.64553,0.18,0.5827,,0.0503,0.6865,6.1785,5.2443,1.17814,1.62,0.148272,0.125853,0.0224190056324005,0.270003,1.6619,0.287238,0.692106,0.396079,,6.12104,-0.000139139,-0.00066958,999,,,,sa3015464
Larson Kindreich,TEX,0.0449,0.0718,0.0395,5.73192,0.3461,0.1391,0,0,1,4.708,1.0356,0.6778,0.63688,0.164556,0.7,,0.0626,0.7803,7.0227,6.3,1.11471,1.481,0.165739,0.148683,0.0170560777187347,0.262483,1.7356,0.290295,0.702753,0.398538,,6.12146,-0.000139139,-0.00066958,999,,,,sa3017505
Aldo Ramirez,WSN,0.0361,0.085,0.044,6.057,0.2043,0.1693,0,0,1,4.641,1.1704,0.7164,0.673,0.169556,0.5464,,0.0454,0.5545,4.9905,4.9176,1.01482,1.526,0.119479,0.117733,0.00174530595541,0.289045,1.7168,0.300993,0.67621,0.441682,,6.12566,-0.000139139,-0.00066958,999,,,,sa3005371
Matt Gabbert,MIN,0.0401,0.0744,0.0299,6.12162,0.4327,0.1207,0,0,1,4.704,1.1348,0.7216,0.68018,0.168556,0.6172,,0.0457,0.6527,5.8743,5.5548,1.05752,1.517,0.138754,0.131207,0.00754676759243012,0.280815,1.752,0.30009,0.679673,0.406228,,6.12956,-0.000139139,-0.00066958,999,,,,sa3022158
Connor Lehmann,,0.0404,0.079,0.0424,5.95089,0.2587,0.1577,0,0,1,4.629,1.1595,0.7041,0.66121,0.176444,0.5212,,0.0466,0.5603,5.0427,4.6908,1.07502,1.588,0.121041,0.112595,0.00844674557447434,0.285507,1.6807,0.295704,0.681185,0.42867,,6.13162,-0.000139139,-0.00066958,999,,,,sa3010554
Cole Kirschsieper,MIA,0.0392,0.08,0.0414,5.98644,0.2637,0.1567,0,0,1,4.679,1.1576,0.7075,0.66516,0.164778,0.5703,,0.0503,0.5617,5.0553,5.1327,0.98492,1.483,0.120047,0.121885,-0.00183799862861633,0.285236,1.7279,0.297973,0.681534,0.412893,,6.13555,-0.000139139,-0.00066958,999,,,,sa3020258
Mauricio Estrella,SFG,0.0374,0.0803,0.036,6.11082,0.3239,0.1439,0,0,1,4.689,1.1826,0.7227,0.67898,0.165556,0.5479,,0.0518,0.5353,4.8177,4.9311,0.977003,1.49,0.114161,0.116848,-0.00268713384866714,0.289194,1.7305,0.300151,0.67244,0.435175,,6.13576,-0.000139139,-0.00066958,999,,,,sa3018857
Alex McFarlane,PHI,0.0437,0.0779,0.0488,5.895,0.1754,0.1754,0,0,1,4.675,1.1005,0.6995,0.655,0.160444,0.6461,,0.0534,0.6509,5.8581,5.8149,1.00743,1.444,0.13923,0.138203,0.00102673470973969,0.276821,1.7466,0.297095,0.687986,0.458148,,6.13752,-0.000139139,-0.00066958,999,,,,sa3020633
Noah Schultz,CHW,0.0396,0.0822,0.0514,5.76198,0.1754,0.1754,0,0,1,4.632,1.0982,0.6813,0.64022,0.179556,0.5841,,0.0466,0.6712,6.0408,5.2569,1.14912,1.616,0.144905,0.126101,0.0188039690256119,0.274461,1.6823,0.291583,0.699549,0.409314,,6.13896,-0.000139139,-0.00066958,999,,,,sa3020949
Jeremy Wu-Yelland,BOS,0.0419,0.0777,0.0396,6.13404,0.2505,0.1595,0,0,1,4.689,1.1374,0.7223,0.68156,0.173,0.5994,,0.0523,0.6599,5.9391,5.3946,1.10093,1.557,0.140734,0.127831,0.0129025429487228,0.281723,1.7368,0.300961,0.678777,0.396953,,6.13934,-0.000139139,-0.00066958,999,,,,sa3014520
Jordano Perez,,0.0407,0.081,0.0454,6.07383,0.1754,0.1754,0,0,1,4.636,1.1871,0.7179,0.67487,0.177222,0.5039,,0.0472,0.5358,4.8222,4.5351,1.06331,1.595,0.115574,0.108693,0.00688093155622482,0.290607,1.691,0.2995,0.674411,0.431004,,6.14063,-0.000139139,-0.00066958,999,,,,sa3008690
Marino Santy,CHC,0.0422,0.0778,0.048,5.72526,0.2332,0.1632,0,0,1,4.789,1.0736,0.6838,0.63614,0.126444,0.8016,,0.0616,0.6712,6.0408,7.2144,0.837325,1.138,0.140155,0.167384,-0.0272290706634522,0.273473,1.8752,0.302784,0.701576,0.495228,,6.14602,-0.000139139,-0.00066958,999,,,,sa3017422
Joel Díaz,NYM,0.0422,0.077,0.0425,5.92614,0.2637,0.1567,0,0,1,4.658,1.1365,0.7009,0.65846,0.176667,0.5544,,0.0503,0.609,5.481,4.9896,1.09848,1.59,0.130743,0.119021,0.0117217749357224,0.280389,1.6909,0.29374,0.685801,0.42288,,6.14781,-0.000139139,-0.00066958,999,,,,sa3015500
Brock Porter,TEX,0.0434,0.0783,0.0467,6.00624,0.1754,0.1754,0,0,1,4.695,1.0929,0.7092,0.66736,0.174222,0.6418,,0.0546,0.7286,6.5574,5.7762,1.13524,1.568,0.155186,0.136699,0.0184877663850784,0.273321,1.7347,0.296752,0.687891,0.415834,,6.15193,-0.000139139,-0.00066958,999,,,,sa3020708
Nick Belzer,,0.0407,0.081,0.0456,6.0633,0.1754,0.1754,0,0,1,4.636,1.2006,0.7177,0.6737,0.174444,0.4861,,0.0552,0.4967,4.4703,4.3749,1.02181,1.57,0.10714,0.104853,0.00228644907474518,0.293208,1.6867,0.299734,0.671761,0.443997,,6.15332,-0.000139139,-0.00066958,999,,,,sa1172214
Felix Arronde,KCR,0.039,0.0793,0.0362,6.17283,0.3008,0.1488,0,0,1,4.7,1.1558,0.7284,0.68587,0.161444,0.6109,,0.0494,0.5897,5.3073,5.4981,0.965297,1.453,0.125468,0.129979,-0.00451064109802246,0.28611,1.7667,0.302368,0.673924,0.417798,,6.15532,-0.000139139,-0.00066958,999,,,,sa3016526
Eduardo Rivera,OAK,0.0376,0.0828,0.0483,5.73642,0.2266,0.1646,0,0,1,4.694,1.0862,0.681,0.63738,0.147889,0.6756,,0.0508,0.6003,5.4027,6.0804,0.888544,1.331,0.127887,0.143928,-0.0160417556762695,0.273768,1.7618,0.291454,0.695158,0.430019,,6.1562,-0.000139139,-0.00066958,999,,,,sa3017951
Leandro Lopez,TEX,0.0427,0.0761,0.04,6.00867,0.2769,0.1539,0,0,1,4.717,1.0885,0.7102,0.66763,0.168556,0.6804,,0.048,0.7371,6.6339,6.1236,1.08333,1.517,0.156265,0.144244,0.0120203495025635,0.272903,1.7689,0.298398,0.690642,0.424377,,6.15726,-0.000139139,-0.00066958,999,,,,sa3016748
Dominic Perachi,PIT,0.0411,0.0796,0.0454,5.95332,0.2109,0.1679,0,0,1,4.713,1.138,0.7049,0.66148,0.154444,0.6276,,0.0543,0.575,5.175,5.6484,0.916189,1.39,0.122003,0.133164,-0.0111606270074844,0.282305,1.7656,0.297898,0.684597,0.426274,,6.15852,-0.000139139,-0.00066958,999,,,,sa3020841
Darren Bowen,SEA,0.0404,0.0802,0.0453,5.93541,0.2175,0.1665,0,0,1,4.642,1.1211,0.6998,0.65949,0.185111,0.5472,,0.0507,0.6482,5.8338,4.9248,1.18458,1.666,0.139638,0.11788,0.0217578560113907,0.277219,1.6683,0.291514,0.687296,0.393468,,6.15878,-0.000139139,-0.00066958,999,,,,sa3020945
Landon Sims,ARI,0.0397,0.0816,0.0416,6.22332,0.1919,0.1719,0,0,1,4.679,1.1604,0.7329,0.69148,0.172556,0.5741,,0.0488,0.6026,5.4234,5.1669,1.04964,1.553,0.128788,0.122697,0.00609103590250015,0.286088,1.7345,0.301085,0.670899,0.402636,,6.16176,-0.000139139,-0.00066958,999,,,,sa3021979
Kendry Rojas,TOR,0.0447,0.0754,0.0478,5.75919,0.2266,0.1646,0,0,1,4.625,1.1032,0.6806,0.63991,0.181444,0.5574,,0.0433,0.6251,5.6259,5.0166,1.12146,1.633,0.135157,0.120519,0.0146378502249718,0.274135,1.6606,0.286459,0.696727,0.394706,,6.16572,-0.000139139,-0.00066958,999,,,,sa3016746
Jose Dicochea,OAK,0.0358,0.0855,0.0463,5.931,0.2018,0.1698,0,0,1,4.685,1.0963,0.7019,0.659,0.157778,0.6491,,0.0539,0.6245,5.6205,5.8419,0.962101,1.42,0.133298,0.138549,-0.00525081157684326,0.275314,1.7454,0.293314,0.684482,0.422989,,6.16615,-0.000139139,-0.00066958,999,,,,sa3011497
Conor Grady,,0.0403,0.079,0.0398,6.08013,0.2637,0.1567,0,0,1,4.685,1.169,0.72,0.67557,0.165,0.5807,,0.0486,0.559,5.031,5.2263,0.962631,1.485,0.119317,0.123949,-0.00463179498910904,0.288236,1.7497,0.301348,0.678014,0.449009,,6.16994,-0.000139139,-0.00066958,999,,,,sa3017534
Benjamin Arias,STL,0.0441,0.0768,0.0457,5.97132,0.201,0.17,0,0,1,4.617,1.152,0.7052,0.66348,0.178444,0.5212,,0.0479,0.5556,5.0004,4.6908,1.066,1.606,0.120338,0.112887,0.00745072215795517,0.284592,1.6732,0.293783,0.680072,0.411261,,6.17092,-0.000139139,-0.00066958,999,,,,sa3008724
Nicio Rodriguez,NYY,0.046,0.0745,0.0462,5.91696,0.2101,0.1681,0,0,1,4.647,1.1294,0.6998,0.65744,0.182778,0.5519,,0.0488,0.6308,5.6772,4.9671,1.14296,1.645,0.135743,0.118765,0.0169786959886551,0.279119,1.6813,0.292825,0.688573,0.423305,,6.17165,-0.000139139,-0.00066958,999,,,,sa3011194
Juan Diaz,MIA,0.0383,0.0809,0.0396,6.0975,0.2703,0.1553,0,0,1,4.709,1.1702,0.7203,0.6775,0.162889,0.5925,,0.0504,0.5637,5.0733,5.3325,0.951392,1.466,0.119707,0.125823,-0.00611594319343567,0.287794,1.7627,0.301634,0.67924,0.418509,,6.1739,-0.000139139,-0.00066958,999,,,,sa3003065
Karson Milbrandt,MIA,0.0377,0.0842,0.0436,6.16896,0.1754,0.1754,0,0,1,4.662,1.1489,0.7261,0.68544,0.180444,0.5608,,0.0436,0.6198,5.5782,5.0472,1.10521,1.624,0.132947,0.120292,0.0126555040478706,0.283148,1.7097,0.297313,0.67505,0.393141,,6.17442,-0.000139139,-0.00066958,999,,,,sa3020659
Sam Weatherly,COL,0.0368,0.0826,0.0339,6.40359,0.2628,0.1568,0,0,1,4.667,1.1882,0.7512,0.71151,0.194556,0.5344,,0.0555,0.6893,6.2037,4.8096,1.28986,1.751,0.147697,0.114506,0.0331904888153076,0.291433,1.7226,0.311171,0.669828,0.39595,,6.17536,-0.000139139,-0.00066958,999,,,,sa3014455
Jagger Haynes,SDP,0.0417,0.08,0.0497,5.84865,0.1754,0.1754,0,0,1,4.671,1.1092,0.6918,0.64985,0.17,0.6106,,0.047,0.6312,5.6808,5.4954,1.03374,1.53,0.135132,0.130721,0.00441020727157593,0.276374,1.7198,0.292385,0.693751,0.408737,,6.17544,-0.000139139,-0.00066958,999,,,,sa3020876
Juan Rojas,BAL,0.0434,0.0739,0.0404,5.80716,0.3313,0.1423,0,0,1,4.692,1.1179,0.6883,0.64524,0.161667,0.6185,,0.0516,0.5954,5.3586,5.5665,0.962652,1.455,0.126897,0.13182,-0.00492328405380249,0.277953,1.7364,0.292889,0.694075,0.423101,,6.17621,-0.000139139,-0.00066958,999,,,,sa3016285
Ivan Oviedo,TEX,0.0419,0.0713,0.028,6.03594,0.4731,0.1121,0,0,1,4.688,1.1366,0.7133,0.67066,0.174,0.5969,,0.052,0.6433,5.7897,5.3721,1.07773,1.566,0.137223,0.127325,0.0098976194858551,0.281399,1.7335,0.298777,0.684744,0.428787,,6.17714,-0.000139139,-0.00066958,999,,,,sa3016038
Aidan Curry,TEX,0.0431,0.0774,0.0437,6.02523,0.2134,0.1674,0,0,1,4.647,1.0995,0.7088,0.66947,0.191556,0.5803,,0.0459,0.7225,6.5025,5.2227,1.24505,1.724,0.155477,0.124876,0.0306003987789154,0.273453,1.6798,0.292249,0.687861,0.380278,,6.17886,-0.000139139,-0.00066958,999,,,,sa3015334
Devereaux Harrison,TOR,0.0427,0.0763,0.0416,5.94693,0.267,0.156,0,0,1,4.609,1.1181,0.7002,0.66077,0.194889,0.518,,0.046,0.6496,5.8464,4.662,1.25405,1.754,0.140942,0.112389,0.0285528302192688,0.276415,1.6361,0.288457,0.686518,0.382338,,6.1814,-0.000139139,-0.00066958,999,,,,sa3020259
Brandon White,MIA,0.0375,0.0808,0.0362,6.19191,0.3016,0.1486,0,0,1,4.684,1.1635,0.73,0.68799,0.173667,0.5701,,0.0493,0.5932,5.3388,5.1309,1.04052,1.563,0.126644,0.121712,0.00493168085813522,0.286252,1.7336,0.300156,0.673346,0.411875,,6.18451,-0.000139139,-0.00066958,999,,,,sa3020589
Carter Baumler,BAL,0.0419,0.0779,0.043,5.99319,0.2398,0.1618,0,0,1,4.669,1.1157,0.7076,0.66591,0.178,0.5965,,0.047,0.6552,5.8968,5.3685,1.09841,1.602,0.14033,0.127758,0.0125723034143448,0.277158,1.7122,0.293738,0.686671,0.410057,,6.18914,-0.000139139,-0.00066958,999,,,,sa3014480
Rolando Gutierrez,ATL,0.0476,0.0704,0.0375,6.1164,0.2991,0.1491,0,0,1,4.723,1.1891,0.7236,0.6796,0.165,0.5904,,0.0468,0.5586,5.0274,5.3136,0.946138,1.485,0.118272,0.125005,-0.0067330077290535,0.291032,1.7795,0.304592,0.681886,0.43716,,6.19444,-0.000139139,-0.00066958,999,,,,sa3018372
Nomar Medina,SFG,0.0376,0.0811,0.0382,6.08409,0.2876,0.1516,0,0,1,4.706,1.1777,0.7186,0.67601,0.166444,0.5694,,0.0469,0.5351,4.8159,5.1246,0.939761,1.498,0.113706,0.120994,-0.00728856772184372,0.287967,1.7471,0.298468,0.679291,0.412005,,6.19752,-0.000139139,-0.00066958,999,,,,sa3015372
Luis Valdez,TEX,0.0433,0.0733,0.0367,5.94963,0.3535,0.1375,0,0,1,4.696,1.1188,0.7026,0.66107,0.173556,0.6187,,0.05,0.6584,5.9256,5.5683,1.06417,1.562,0.140204,0.13175,0.00845399498939514,0.277804,1.7375,0.295819,0.692462,0.40607,,6.20056,-0.000139139,-0.00066958,999,,,,sa3015974
Candido Cuevas,NYM,0.0414,0.077,0.0399,5.9913,0.2892,0.1512,0,0,1,4.721,1.1055,0.7087,0.6657,0.167778,0.6557,,0.0508,0.677,6.093,5.9013,1.03248,1.51,0.143402,0.13889,0.00451174378395081,0.275377,1.7612,0.295837,0.689571,0.426282,,6.20165,-0.000139139,-0.00066958,999,,,,sa3018305
Yon Castro,LAD,0.0474,0.074,0.046,6.03954,0.1754,0.1754,0,0,1,4.585,1.1404,0.7088,0.67106,0.212333,0.4619,,0.0515,0.6765,6.0885,4.1571,1.4646,1.911,0.147546,0.100742,0.0468048006296158,0.280086,1.6023,0.291591,0.684657,0.368277,,6.20257,-0.000139139,-0.00066958,999,,,,sa3005848
Jake Sommers,COL,0.0357,0.0808,0.0271,6.5304,0.3659,0.1349,0,0,1,4.696,1.2281,0.769,0.7256,0.182444,0.5499,,0.0493,0.6071,5.4639,4.9491,1.10402,1.642,0.12928,0.1171,0.0121805816888809,0.299771,1.778,0.31617,0.662692,0.447497,,6.21022,-0.000139139,-0.00066958,999,,,,sa3010778
Thomas Ireland,TEX,0.0432,0.0746,0.0395,5.96781,0.309,0.147,0,0,1,4.703,1.1489,0.7066,0.66309,0.167333,0.6068,,0.0486,0.5926,5.3334,5.4612,0.976599,1.506,0.126005,0.129024,-0.00301936268806458,0.283847,1.7557,0.29856,0.689547,0.431754,,6.21137,-0.000139139,-0.00066958,999,,,,sa3021469
Johnathan Harmon,CIN,0.0412,0.0787,0.0403,6.11136,0.2431,0.1611,0,0,1,4.61,1.1635,0.721,0.67904,0.195667,0.5113,,0.0478,0.632,5.688,4.6017,1.23606,1.761,0.137093,0.110911,0.0261822119355202,0.28722,1.6748,0.300268,0.680864,0.432112,,6.21201,-0.000139139,-0.00066958,999,,,,sa3020452
Cullen Kafka,COL,0.0358,0.078,0.0222,6.50025,0.4624,0.1144,0,0,1,4.691,1.2577,0.7673,0.72225,0.177556,0.5216,,0.0497,0.5322,4.7898,4.6944,1.02032,1.598,0.113451,0.111192,0.00225964188575745,0.305289,1.7793,0.316763,0.661126,0.469563,,6.21276,-0.000139139,-0.00066958,999,,,,sa3017818
Michael Prosecky,COL,0.0363,0.0857,0.0382,6.44634,0.1754,0.1754,0,0,1,4.69,1.2144,0.7586,0.71626,0.185444,0.5495,,0.0506,0.6266,5.6394,4.9455,1.14031,1.669,0.133603,0.117164,0.0164392367005348,0.296927,1.7639,0.313911,0.668294,0.427957,,6.21292,-0.000139139,-0.00066958,999,,,,sa3020526
Alex Garbrick,PHI,0.0416,0.0723,0.0294,6.01335,0.45,0.117,0,0,1,4.676,1.1188,0.7112,0.66815,0.170444,0.6246,,0.0492,0.6393,5.7537,5.6214,1.02354,1.534,0.136719,0.133576,0.00314369797706604,0.279546,1.7434,0.297061,0.685948,0.435127,,6.21362,-0.000139139,-0.00066958,999,,,,sa3017465
Elmer Rodriguez-Cruz,BOS,0.0391,0.0827,0.0391,6.39846,0.1754,0.1754,0,0,1,4.728,1.1917,0.7555,0.71094,0.164556,0.613,,0.0467,0.5783,5.2047,5.517,0.943393,1.481,0.122314,0.129653,-0.00733925402164459,0.292923,1.8047,0.308874,0.666445,0.450755,,6.21676,-0.000139139,-0.00066958,999,,,,sa3019459
Carlos Jimenez,PIT,0.0391,0.075,0.0282,6.12666,0.4484,0.1174,0,0,1,4.768,1.1062,0.7241,0.68074,0.152444,0.7167,,0.0566,0.6696,6.0264,6.4503,0.934282,1.372,0.140436,0.150315,-0.00987835228443146,0.276917,1.8229,0.300617,0.682706,0.429288,,6.21752,-0.000139139,-0.00066958,999,,,,sa3008711
Carlos Marcano,DET,0.0369,0.084,0.0415,6.16509,0.2109,0.1679,0,0,1,4.696,1.1907,0.7294,0.68501,0.163556,0.5567,,0.0538,0.4968,4.4712,5.0103,0.892402,1.472,0.105792,0.118548,-0.0127555280923843,0.291445,1.7474,0.299884,0.670433,0.440232,,6.21916,-0.000139139,-0.00066958,999,,,,sa3015509
Jake Pfennigs,OAK,0.0351,0.0829,0.0382,6.02469,0.3131,0.1461,0,0,1,4.687,1.1147,0.7117,0.66941,0.163333,0.6359,,0.0484,0.606,5.454,5.7231,0.95298,1.47,0.129294,0.135673,-0.00637935101985931,0.278487,1.7506,0.294234,0.682619,0.412944,,6.21927,-0.000139139,-0.00066958,999,,,,sa3020380
Didier Fuentes,ATL,0.0469,0.0727,0.0383,6.25194,0.2406,0.1616,0,0,1,4.69,1.1657,0.7359,0.69466,0.185333,0.5653,,0.0458,0.6389,5.7501,5.0877,1.1302,1.668,0.136226,0.120533,0.0156929716467857,0.285788,1.731,0.301219,0.676233,0.403216,,6.21987,-0.000139139,-0.00066958,999,,,,sa3018841
James Proctor,CIN,0.0413,0.0804,0.0448,6.10524,0.1754,0.1754,0,0,1,4.649,1.1625,0.7226,0.67836,0.181556,0.5601,,0.052,0.6155,5.5395,5.0409,1.09891,1.634,0.132394,0.120478,0.0119165256619453,0.287968,1.7226,0.302775,0.681003,0.461905,,6.22056,-0.000139139,-0.00066958,999,,,,sa3014804
Daiveyon Whittle,,0.0403,0.0796,0.0414,6.09075,0.2365,0.1625,0,0,1,4.658,1.178,0.7204,0.67675,0.174222,0.5405,,0.0454,0.5284,4.7556,4.8645,0.977613,1.568,0.113439,0.116037,-0.00259767472743988,0.289286,1.7185,0.297903,0.676867,0.435997,,6.22083,-0.000139139,-0.00066958,999,,,,sa3007617
Alejandro Manzano,OAK,0.0345,0.0855,0.0413,6.07869,0.2431,0.1611,0,0,1,4.635,1.1619,0.7167,0.67541,0.177222,0.5223,,0.0531,0.5317,4.7853,4.7007,1.018,1.595,0.114714,0.112686,0.00202804803848267,0.28621,1.6842,0.293874,0.673705,0.400883,,6.22173,-0.000139139,-0.00066958,999,,,,sa3019125
Lorenzo Encarnacion,ARI,0.0394,0.0824,0.0421,6.24438,0.1754,0.1754,0,0,1,4.686,1.185,0.737,0.69382,0.168778,0.5514,,0.0614,0.5323,4.7907,4.9626,0.965361,1.519,0.113594,0.11767,-0.00407597422599793,0.290926,1.7364,0.30136,0.666217,0.42633,,6.22295,-0.000139139,-0.00066958,999,,,,sa3015498
Jawilme Ramirez,NYM,0.0417,0.0752,0.0365,5.95044,0.3445,0.1395,0,0,1,4.596,1.165,0.7015,0.66116,0.196778,0.4571,,0.0428,0.5446,4.9014,4.1139,1.19142,1.771,0.118494,0.099456,0.0190382972359657,0.284417,1.6221,0.288615,0.683642,0.393031,,6.22365,-0.000139139,-0.00066958,999,,,,sa3016204
Hector Yan,,0.0417,0.0788,0.0448,5.97024,0.215,0.167,0,0,1,4.699,1.1047,0.7044,0.66336,0.170333,0.631,,0.0592,0.6578,5.9202,5.679,1.04247,1.533,0.139987,0.134284,0.00570335984230042,0.275569,1.7357,0.293764,0.688804,0.395994,,6.22437,-0.000139139,-0.00066958,999,,,,sa917194
Seth Shuman,WSN,0.0367,0.0852,0.0458,6.05394,0.1754,0.1754,0,0,1,4.541,1.1581,0.7098,0.67266,0.209444,0.4174,,0.0492,0.5761,5.1849,3.7566,1.38021,1.885,0.126866,0.0919181,0.0349482446908951,0.284238,1.5755,0.288446,0.675127,0.355045,,6.22542,-0.000139139,-0.00066958,999,,,,sa3011187
Eiberson Castellano,PHI,0.0416,0.0731,0.031,6.01713,0.4228,0.1228,0,0,1,4.683,1.1253,0.7122,0.66857,0.167778,0.6125,,0.0643,0.6205,5.5845,5.5125,1.01306,1.51,0.132501,0.130792,0.00170831382274628,0.28089,1.7378,0.297559,0.682409,0.445116,,6.22555,-0.000139139,-0.00066958,999,,,,sa3015414
Wilton Castillo,,0.0399,0.0768,0.0334,6.14304,0.356,0.137,0,0,1,4.647,1.1572,0.7227,0.68256,0.187556,0.5244,,0.055,0.6027,5.4243,4.7196,1.14931,1.688,0.129697,0.112847,0.0168495774269104,0.284492,1.6816,0.295863,0.675747,0.391012,,6.22606,-0.000139139,-0.00066958,999,,,,sa3015310
Zack Showalter,STL,0.0432,0.0772,0.0429,6.06195,0.2216,0.1656,0,0,1,4.674,1.1295,0.7156,0.67355,0.172222,0.6041,,0.0499,0.6125,5.5125,5.4369,1.01391,1.55,0.131044,0.129247,0.00179716944694519,0.28097,1.7336,0.295887,0.682082,0.412271,,6.23093,-0.000139139,-0.00066958,999,,,,sa3020959
Huei-Sheng Lin,,0.0399,0.0744,0.029,6.11379,0.4426,0.1186,0,0,1,4.694,1.1617,0.7229,0.67931,0.168778,0.5901,,0.0514,0.5629,5.0661,5.3109,0.953906,1.519,0.119919,0.125714,-0.00579462200403214,0.286663,1.7518,0.298999,0.678913,0.436001,,6.24785,-0.000139139,-0.00066958,999,,,,sa3010249
Jesus Lugo,SDP,0.0396,0.0819,0.0446,6.0777,0.187,0.173,0,0,1,4.628,1.1425,0.7153,0.6753,0.192778,0.5152,,0.0535,0.6094,5.4846,4.6368,1.18284,1.735,0.131677,0.111322,0.0203543528914452,0.281453,1.6577,0.291583,0.679055,0.385813,,6.24845,-0.000139139,-0.00066958,999,,,,sa3009509
Carlos Espinosa,HOU,0.0439,0.0731,0.034,6.17715,0.3362,0.1412,0,0,1,4.671,1.1378,0.7283,0.68635,0.180667,0.5936,,0.0459,0.6325,5.6925,5.3424,1.06553,1.626,0.13541,0.127082,0.00832799077033997,0.282227,1.7314,0.2974,0.678473,0.414234,,6.25721,-0.000139139,-0.00066958,999,,,,sa3019549
Calvin Ziegler,NYM,0.0415,0.0802,0.046,6.04287,0.1754,0.1754,0,0,1,4.706,1.0768,0.7114,0.67143,0.183222,0.653,,0.0488,0.7422,6.6798,5.877,1.1366,1.649,0.157714,0.138759,0.0189545303583145,0.268918,1.7298,0.290238,0.691243,0.380713,,6.25793,-0.000139139,-0.00066958,999,,,,sa3018142
Victor Juarez,COL,0.0348,0.0872,0.0354,6.59115,0.1754,0.1754,0,0,1,4.651,1.2496,0.7741,0.73235,0.200444,0.464,,0.0556,0.5802,5.2218,4.176,1.25043,1.804,0.124747,0.0997635,0.0249838754534721,0.302464,1.7136,0.31311,0.655628,0.424537,,6.25922,-0.000139139,-0.00066958,999,,,,sa3016226
